id	country	geolocation	level	adm1	location	disastertype	continent
347	4458	Nepal	Kapilbastu	3	West	Kapilvastu	flood	Asia
348	4458	Nepal	Kaski	3	West	Kaski	flood	Asia
349	4458	Nepal	Khotang	3	East	Khotang	flood	Asia
350	4458	Nepal	Lamjung	3	West	Lamjung	flood	Asia
351	4458	Nepal	Mahottari	3	Central	Mahottari	flood	Asia
352	4458	Nepal	Makwanpur	3	Central	Makwanpur	flood	Asia
353	4458	Nepal	Morang	3	East	Morang	flood	Asia
354	4458	Nepal	Nuwakot	3	Central	Nuwakot	flood	Asia
355	4458	Nepal	Okhaldhunga	3	East	Okhaldunda	flood	Asia
356	4458	Nepal	Parbat	3	West	Parbat	flood	Asia
357	4458	Nepal	Rasuwa	3	Central	Rasuwa	flood	Asia
358	4458	Nepal	Rautahat	3	Central	Rauthat	flood	Asia
359	4458	Nepal	Rukum	3	Mid-Western	Rukum	flood	Asia
360	4458	Nepal	Rupandehi	3	West	Rupandehi	flood	Asia
361	4458	Nepal	Saptari	3	East	Saptari	flood	Asia
362	4458	Nepal	Sarlahi	3	Central	Sarlahi	flood	Asia
363	4458	Nepal	Sindhuli	3	Central	Sindhuli	flood	Asia
364	4458	Nepal	Sindhupalchok	3	Central	Sindhupachowk	flood	Asia
365	4458	Nepal	Siraha	3	East	Siraha	flood	Asia
366	4458	Nepal	Solukhumbu	3	East	Solukhumbu	flood	Asia
367	4458	Nepal	Sunsari	3	East	Sunsari	flood	Asia
368	4458	Nepal	Tanahu	3	West	Tanahu	flood	Asia
369	4458	Nepal	Taplejung	3	East	Taplejung	flood	Asia
370	4458	Nepal	Terhathum	3	East	Terathum	flood	Asia
371	4458	Nepal	Udayapur	3	East	Udayapur	flood	Asia
372	4459	Nepal	Bara	3	Central	Bara	flood	Asia
373	4459	Nepal	Dang	3	Mid-Western	Dang	flood	Asia
374	4459	Nepal	Dhanusa	3	Central	Dhanusha	flood	Asia
375	4459	Nepal	Mahottari	3	Central	Mahottari	flood	Asia
376	4459	Nepal	Makwanpur	3	Central	Makwanpur	flood	Asia
377	4459	Nepal	Morang	3	East	Morang	flood	Asia
378	4459	Nepal	Okhaldhunga	3	East	Okhaldhunga	flood	Asia
379	4459	Nepal	Pyuthan	3	Mid-Western	Pyuthan	flood	Asia
380	4459	Nepal	Ramechhap	3	Central	Ramechhap	flood	Asia
381	4459	Nepal	Rautahat	3	Central	Rautahat	flood	Asia
382	4459	Nepal	Saptari	3	East	Saptari	flood	Asia
383	4459	Nepal	Sarlahi	3	Central	Sarlahi	flood	Asia
384	4459	Nepal	Sindhuli	3	Central	Sindhuli	flood	Asia
385	4459	Nepal	Siraha	3	East	Siraha	flood	Asia
386	4459	Nepal	Sunsari	3	East	Sunsari	flood	Asia
387	4459	Nepal	Udayapur	3	East	Udayapur	flood	Asia
388	4461	Nepal	Baitadi	3	Far-Western	Baitadi	flood	Asia
389	4461	Nepal	Dadeldhura	3	Far-Western	Dadeldhura	flood	Asia
390	4461	Nepal	Darchula	3	Far-Western	Darchula	flood	Asia
391	4461	Nepal	Kanchanpur	3	Far-Western	Kanchanpur	flood	Asia
392	4463	Nepal	Dhanusa	3	Central	Dhanusha	flood	Asia
393	4463	Nepal	Mahottari	3	Central	Mahottari district	flood	Asia
394	4463	Nepal	Sindhuli	3	Central	Sindhuli	flood	Asia
395	4464	Nepal	Banke	3	Mid-Western	Banke	flood	Asia
396	4464	Nepal	Bardiya	3	Mid-Western	Bardeya	flood	Asia
397	4464	Nepal	Dadeldhura	3	Far-Western	Dedeldhura	flood	Asia
398	4464	Nepal	Dang	3	Mid-Western	Dang	flood	Asia
399	4464	Nepal	Doti	3	Far-Western	Doti	flood	Asia
400	4464	Nepal	Kanchanpur	3	Far-Western	Kanchanpur	flood	Asia
401	4464	Nepal	Salyan	3	Mid-Western	Salyan	flood	Asia
402	4466	Nepal	Achham	3	Far-Western	Achham	flood	Asia
403	4466	Nepal	Baitadi	3	Far-Western	Baitadi	flood	Asia
404	4466	Nepal	Bajhang	3	Far-Western	Bhajang	flood	Asia
405	4466	Nepal	Banke	3	Mid-Western	Banke	flood	Asia
406	4466	Nepal	Bardiya	3	Mid-Western	Bardiya	flood	Asia
407	4466	Nepal	Dadeldhura	3	Far-Western	Dadeldhura	flood	Asia
408	4466	Nepal	Doti	3	Far-Western	Doti	flood	Asia
409	4466	Nepal	Jumla	3	Mid-Western	Jumla	flood	Asia
410	4466	Nepal	Kalikot	3	Mid-Western	Kalikot	flood	Asia
411	4466	Nepal	Kanchanpur	3	Far-Western	Kanchanpur	flood	Asia
412	4467	Nepal	Ilam	3	East	Ilam	flood	Asia
413	4467	Nepal	Jhapa	3	East	Jhapa	flood	Asia
414	4468	Nepal	Achham	3	Far-Western	Achham	flood	Asia
415	4468	Nepal	Baglung	3	West	Baglung	flood	Asia
416	4468	Nepal	Bajura	3	Far-Western	Bajura	flood	Asia
417	4468	Nepal	Banke	3	Mid-Western	Banke	flood	Asia
418	4468	Nepal	Bardiya	3	Mid-Western	Bardiya	flood	Asia
419	4468	Nepal	Dadeldhura	3	Far-Western	Dadeldhura	flood	Asia
420	4468	Nepal	Dailekh	3	Mid-Western	Dailekh	flood	Asia
421	4468	Nepal	Dang	3	Mid-Western	Dang	flood	Asia
422	4468	Nepal	Dhanusa	3	Central	Dhanusa	flood	Asia
423	4468	Nepal	Dolakha	3	Central	Dolakha	flood	Asia
424	4468	Nepal	Dolpa	3	Mid-Western	Dolpa	flood	Asia
425	4468	Nepal	Ilam	3	East	Ilam	flood	Asia
426	4468	Nepal	Jajarkot	3	Mid-Western	Jajarkot	flood	Asia
427	4468	Nepal	Jhapa	3	East	Jahpa	flood	Asia
428	4468	Nepal	Kalikot	3	Mid-Western	Kalikot	flood	Asia
429	4468	Nepal	Kanchanpur	3	Far-Western	Kanchanpur	flood	Asia
430	4468	Nepal	Kaski	3	West	Kaski	flood	Asia
431	4468	Nepal	Makwanpur	3	Central	Makawanpur	flood	Asia
432	4468	Nepal	Morang	3	East	Morang	flood	Asia
433	4468	Nepal	Parbat	3	West	Parbat	flood	Asia
434	4468	Nepal	Parsa	3	Central	Parsa	flood	Asia
435	4468	Nepal	Pyuthan	3	Mid-Western	Pyuthan	flood	Asia
436	4468	Nepal	Rautahat	3	Central	Rautahat	flood	Asia
437	4468	Nepal	Rukum	3	Mid-Western	Rukum	flood	Asia
438	4468	Nepal	Sankhuwasabha	3	East	Sankhuwasabha	flood	Asia
439	4468	Nepal	Saptari	3	East	Saptari	flood	Asia
440	4468	Nepal	Sarlahi	3	Central	Sarlahi	flood	Asia
441	4468	Nepal	Sindhuli	3	Central	Sindhuli	flood	Asia
442	4468	Nepal	Sunsari	3	East	Sunsari	flood	Asia
443	4468	Nepal	Tanahu	3	West	Tanahu	flood	Asia
444	4468	Nepal	Taplejung	3	East	Taplegunj	flood	Asia
445	4468	Nepal	Udayapur	3	East	Udayapur	flood	Asia
446	4470	Nepal	Bhaktapur	3	Central	Bhaktapur	earthquake	Asia
447	4470	Nepal	Bhojpur	3	East	Bhojpur	earthquake	Asia
448	4470	Nepal	Dhankuta	3	East	Dhankuta	earthquake	Asia
449	4470	Nepal	Dolakha	3	Central	Dolakha	earthquake	Asia
450	4470	Nepal	Ilam	3	East	Ilam	earthquake	Asia
451	4470	Nepal	Jhapa	3	East	Jhapa	earthquake	Asia
452	4470	Nepal	Kathmandu	3	Central	Kathmandu	earthquake	Asia
453	4470	Nepal	Khotang	3	East	Khotang	earthquake	Asia
454	4470	Nepal	Lalitpur	3	Central	Lalitpur	earthquake	Asia
455	4470	Nepal	Panchthar	3	East	Panchthar	earthquake	Asia
456	4470	Nepal	Ramechhap	3	Central	Ramechhap	earthquake	Asia
457	4470	Nepal	Sankhuwasabha	3	East	Sankhuwasabha	earthquake	Asia
458	4470	Nepal	Sindhupalchok	3	Central	Sindhupalchok	earthquake	Asia
459	4470	Nepal	Solukhumbu	3	East	Solukhambu	earthquake	Asia
460	4470	Nepal	Sunsari	3	East	Sunsari	earthquake	Asia
461	4470	Nepal	Taplejung	3	East	Taplejung	earthquake	Asia
462	4470	Nepal	Terhathum	3	East	Terhathum	earthquake	Asia
463	4470	Nepal	Udayapur	3	East	Udayapur	earthquake	Asia
464	4472	Nepal	Achham	3	Far-Western	Achham	flood	Asia
465	4472	Nepal	Baitadi	3	Far-Western	Baitadi	flood	Asia
466	4472	Nepal	Bajhang	3	Far-Western	Bajhang	flood	Asia
467	4472	Nepal	Bardiya	3	Mid-Western	Bardia	flood	Asia
468	4472	Nepal	Dadeldhura	3	Far-Western	Dadheldhura	flood	Asia
469	4472	Nepal	Dailekh	3	Mid-Western	Dailekh	flood	Asia
470	4472	Nepal	Dang	3	Mid-Western	Dang	flood	Asia
471	4472	Nepal	Darchula	3	Far-Western	Darchula	flood	Asia
472	4472	Nepal	Dhankuta	3	East	Dhankuta	flood	Asia
473	4472	Nepal	Doti	3	Far-Western	Doti	flood	Asia
474	4472	Nepal	Humla	3	Mid-Western	Humla	flood	Asia
475	4472	Nepal	Jhapa	3	East	Jhapa	flood	Asia
476	4472	Nepal	Kalikot	3	Mid-Western	Kalikot	flood	Asia
477	4472	Nepal	Kanchanpur	3	Far-Western	Kanchanpur	flood	Asia
478	4472	Nepal	Morang	3	East	Morang	flood	Asia
479	4472	Nepal	Okhaldhunga	3	East	Okhaldhunga	flood	Asia
480	4472	Nepal	Pyuthan	3	Mid-Western	Pyuthan	flood	Asia
481	4472	Nepal	Rolpa	3	Mid-Western	Rolpa	flood	Asia
482	4472	Nepal	Saptari	3	East	Saptari	flood	Asia
483	4472	Nepal	Solukhumbu	3	East	Solukhumbu	flood	Asia
484	4472	Nepal	Sunsari	3	East	Sunsari	flood	Asia
485	4472	Nepal	Taplejung	3	East	Taplejung	flood	Asia
486	4472	Nepal	Udayapur	3	East	Udayapur	flood	Asia
487	4473	Nepal	Morang	3	East	Morang	flood	Asia
488	4473	Nepal	Sunsari	3	East	Sunsari	flood	Asia
489	4474	Nepal	Lalitpur	3	Central	Lalitpur	flood	Asia
490	4474	Nepal	Sindhupalchok	3	Central	Sindhupalchok	flood	Asia
491	4476	Nepal	Banke	3	Mid-Western	Banke	flood	Asia
492	4476	Nepal	Bardiya	3	Mid-Western	Bardyia	flood	Asia
493	4476	Nepal	Dang	3	Mid-Western	Dang	flood	Asia
494	4476	Nepal	Salyan	3	Mid-Western	Salyan	flood	Asia
495	4476	Nepal	Surkhet	3	Mid-Western	Surkhet	flood	Asia
496	4478	Nepal	Dhading	3	Central	Dhading	earthquake	Asia
497	4478	Nepal	Dolakha	3	Central	Dolakha	earthquake	Asia
498	4478	Nepal	Kathmandu	3	Central	Kathmandu	earthquake	Asia
499	4478	Nepal	Kavrepalanchok	3	Central	Kavre	earthquake	Asia
500	4478	Nepal	Lalitpur	3	Central	Lalitpur	earthquake	Asia
501	4478	Nepal	Nuwakot	3	Central	Nuwakot	earthquake	Asia
502	4478	Nepal	Ramechhap	3	Central	Ramechhap	earthquake	Asia
503	4478	Nepal	Rasuwa	3	Central	Rasuwa	earthquake	Asia
504	4478	Nepal	Sindhupalchok	3	Central	Sindhupalchowk	earthquake	Asia
505	4479	Nepal	Sindhupalchok	3	Central	Sindhupalchowk	earthquake	Asia
506	4694	Pakistan	Kasur	3	Punjab	Kasur	flood	Asia
507	4694	Pakistan	Khanewal	3	Punjab	Khanewal	flood	Asia
508	4694	Pakistan	Lodhran	3	Punjab	Lodhran	flood	Asia
509	4694	Pakistan	Muzaffargarh	3	Punjab	Muzaffargarh	flood	Asia
510	4694	Pakistan	Rajan Pur	3	Punjab	Rajanpur	flood	Asia
511	4694	Pakistan	Sheikhupura	3	Punjab	Sheikhupura	flood	Asia
512	4712	Pakistan	Badin	3	Sind	Badin	storm	Asia
513	4715	Pakistan	Mithi	3	Sind	Mithi	earthquake	Asia
514	4721	Pakistan	Swabi	3	N.W.F.P.	Swabi	flood	Asia
515	4727	Pakistan	Awaran	3	Baluchistan	Awaran	flood	Asia
516	4727	Pakistan	Badin	3	Sind	Badin	flood	Asia
517	4727	Pakistan	Bolan	3	Baluchistan	Bolan	flood	Asia
518	4727	Pakistan	Dadu	3	Sind	Dadu	flood	Asia
519	4727	Pakistan	Jafarabad	3	Baluchistan	Jafarabad	flood	Asia
520	4727	Pakistan	Jhal Magsi	3	Baluchistan	Jhal Magsi	flood	Asia
521	4727	Pakistan	Khuzdar	3	Baluchistan	Khuzdar	flood	Asia
522	4727	Pakistan	Lasbela	3	Baluchistan	Lasbela	flood	Asia
523	4727	Pakistan	Shikarpur	3	Sind	Shikarpur	flood	Asia
524	4729	Pakistan	Battagram	3	N.W.F.P.	Batagram	earthquake	Asia
525	4729	Pakistan	Kohistan	3	N.W.F.P.	Kohistan	earthquake	Asia
526	4729	Pakistan	Mansehra	3	N.W.F.P.	Mansehra	earthquake	Asia
527	4731	Pakistan	Abbottabad	3	N.W.F.P.	Abbottabad	flood	Asia
528	4731	Pakistan	Battagram	3	N.W.F.P.	Battagram	flood	Asia
529	4731	Pakistan	Chitral	3	N.W.F.P.	Yarkhoon valleys	flood	Asia
530	4731	Pakistan	Dir	3	N.W.F.P.	Dir	flood	Asia
531	4731	Pakistan	Kech	3	Baluchistan	Turbat	flood	Asia
532	4731	Pakistan	Mansehra	3	N.W.F.P.	Mansehra	flood	Asia
533	4731	Pakistan	Pishin	3	Baluchistan	Pishin	flood	Asia
534	4731	Pakistan	Qilla Abdullah	3	Baluchistan	Chaman	flood	Asia
535	4731	Pakistan	Swat	3	N.W.F.P.	Swat	flood	Asia
536	4732	Pakistan	Gwadar	3	Baluchistan	Gwadar	flood	Asia
537	4732	Pakistan	Kech	3	Baluchistan	Turbat	flood	Asia
538	4734	Pakistan	Charsadda	3	N.W.F.P.	Charsadda	flood	Asia
539	4734	Pakistan	Chitral	3	N.W.F.P.	Chitral	flood	Asia
540	4734	Pakistan	Dadu	3	Sind	Dadu	flood	Asia
541	4734	Pakistan	Ghotki	3	Sind	Ghotki	flood	Asia
542	4734	Pakistan	Jamshoro	3	Sind	Jamshoro	flood	Asia
543	4734	Pakistan	Khairpur	3	Sind	Khairpur	flood	Asia
544	4734	Pakistan	Nowshera	3	N.W.F.P.	Nowshera	flood	Asia
545	4734	Pakistan	Shikarpur	3	Sind	Shikarpur	flood	Asia
546	4734	Pakistan	Swat	3	N.W.F.P.	Swat	flood	Asia
547	4736	Pakistan	Abbottabad	3	N.W.F.P.	Abbottabad Tehsil	earthquake	Asia
548	4736	Pakistan	Battagram	3	N.W.F.P.	Allai	earthquake	Asia
549	4736	Pakistan	Kohistan	3	N.W.F.P.	Kohistan district	earthquake	Asia
550	4757	Pakistan	Battagram	3	N.W.F.P.	Battagram	flood	Asia
551	4757	Pakistan	Kohistan	3	N.W.F.P.	Kohistan	flood	Asia
552	4757	Pakistan	Shangla	3	N.W.F.P.	Shangla	flood	Asia
553	4757	Pakistan	Swat	3	N.W.F.P.	Swat	flood	Asia
554	4761	Pakistan	Charsadda	3	N.W.F.P.	Charsadda	flood	Asia
555	4761	Pakistan	Dir	3	N.W.F.P.	Dir Lower	flood	Asia
556	4761	Pakistan	Nowshera	3	N.W.F.P.	Noswshehra	flood	Asia
557	4761	Pakistan	Shangla	3	N.W.F.P.	Shangla	flood	Asia
558	4761	Pakistan	Swat	3	N.W.F.P.	Swat	flood	Asia
559	4763	Pakistan	Badin	3	Sind	Badin	flood	Asia
560	4763	Pakistan	Tando Allahyar	3	Sind	Tando Allahyar	flood	Asia
561	4763	Pakistan	Tando M. Khan	3	Sind	Tando Mohammad Khan	flood	Asia
562	4769	Pakistan	Awaran	3	Baluchistan	Awaran	earthquake	Asia
563	4769	Pakistan	Gwadar	3	Baluchistan	Gwadar	earthquake	Asia
564	4769	Pakistan	Kech	3	Baluchistan	Kech	earthquake	Asia
565	4769	Pakistan	Khuzdar	3	Baluchistan	Khuzdar	earthquake	Asia
566	4769	Pakistan	Panjgur	3	Baluchistan	Panjgur	earthquake	Asia
567	4772	Pakistan	Gujrat	3	Punjab	Gujrat	flood	Asia
568	4772	Pakistan	Hafizabad	3	Punjab	Hafizabad	flood	Asia
569	4772	Pakistan	Sialkot	3	Punjab	Sialko	flood	Asia
570	4933	Peru	Indiana	3	Loreto	Indiana	flood	South America
571	4933	Peru	Punchana	3	Loreto	Punchana	flood	South America
572	5220	Philippines	Putik	3	Zamboanga Del Sur	Putik	flood	Asia
573	5220	Philippines	Tetuan	3	Zamboanga Del Sur	Tetuan	flood	Asia
574	5283	Philippines	Katuli	3	Maguindanao	Katuli	flood	Asia
575	5283	Philippines	Senditan	3	Maguindanao	Senditan	flood	Asia
576	5309	Philippines	Klinan 6	3	South Cotabato	Klinan 6	flood	Asia
577	5309	Philippines	Upper Klinan	3	South Cotabato	Upper Klinan	flood	Asia
578	5562	Rwanda	Mushubi	3	Amajyepfo	Mushubi	flood	Africa
579	5783	South Africa	Makana	3	Eastern Cape	Makana	flood	Africa
580	5783	South Africa	Ndlambe	3	Eastern Cape	Ndlambe	flood	Africa
581	6163	Tanzania	Kigogo	3	Dar Es Salaam	Kigogo	flood	Africa
582	6163	Tanzania	Manzese	3	Dar Es Salaam	Manzese	flood	Africa
583	6163	Tanzania	Ubungo	3	Dar Es Salaam	Ubungo area.	flood	Africa
584	6179	Tanzania	Kigogo	3	Dar Es Salaam	Kigogo	flood	Africa
585	6179	Tanzania	Mwananyamala	3	Dar Es Salaam	Mwananyamala	flood	Africa
586	6179	Tanzania	Tandale	3	Dar Es Salaam	Tandale	flood	Africa
587	6179	Tanzania	Ubungo	3	Dar Es Salaam	Ubungo	flood	Africa
588	521	Bangladesh	Ukhia	3	Chittagong	Ukhia Upazila	storm	Asia
589	1012	Canada	Squamish-Lillooet C	3	British Columbia	Pemberton	flood	North America
590	1099	Chile	Copiapo	3	Atacama	Copiapo	earthquake	South America
591	1115	Chile	Colchane	3	Tarapaca	Colchane	earthquake	South America
592	2396	Greece	Athens	3	Attica	Haidari	earthquake	Europe
593	2408	Greece	Saronikos	3	Attica	Aguistri Island	flood	Europe
594	3439	Italy	Assisi	3	Umbria	Assisi	earthquake	Europe
595	3439	Italy	Gubbio	3	Umbria	Gubbio	earthquake	Europe
596	3441	Italy	Adrano	3	Sicily	Mt Etna	earthquake	Europe
597	3441	Italy	Catania	3	Sicily	Catania	earthquake	Europe
598	3454	Italy	Carrara	3	Toscana	Carrara	flood	Europe
599	3454	Italy	Massa	3	Toscana	Massa	flood	Europe
600	3468	Italy	Catania	3	Sicily	Catania	earthquake	Europe
601	3468	Italy	Giarre	3	Sicily	Giarre	earthquake	Europe
602	3468	Italy	Santa Venerina	3	Sicily	Santa Venerina	earthquake	Europe
603	3468	Italy	Zafferana Etnea	3	Sicily	Zafferana Etnea	earthquake	Europe
604	3479	Italy	Fossa	3	Abruzzo	Fossa	earthquake	Europe
605	3479	Italy	Massa D' Albe	3	Abruzzo	Massa d'Albe	earthquake	Europe
606	3479	Italy	Poggio Picenze	3	Abruzzo	Poggio Picenze	earthquake	Europe
607	3479	Italy	Villa Sant' Angelo	3	Abruzzo	Villa San't Angelo	earthquake	Europe
608	3480	Italy	Scaletta Zanclea	3	Sicily	Scalettta Zanclea	flood	Europe
609	3480	Italy	Taormina	3	Sicily	Taormina	flood	Europe
610	3485	Italy	Finale Emilia	3	Emilia-Romagna	Finale Emilia	earthquake	Europe
611	3485	Italy	Mirandola	3	Emilia-Romagna	Mirandola	earthquake	Europe
612	3488	Italy	Arzachena	3	Sardegna	Arzachena	flood	Europe
613	3488	Italy	Olbia	3	Sardegna	Olbia	flood	Europe
614	3953	Madagascar	Morombe	3	Toliary	Morombe	storm	Africa
615	3953	Madagascar	Sambava	3	Antsiranana	Sambava	storm	Africa
616	3953	Madagascar	Toliary Urban	3	Toliary	Tulear	storm	Africa
617	3960	Madagascar	Ampasimanolotra	3	Toamasina	Brickaville	storm	Africa
618	3960	Madagascar	Fenoarivo-Centre	3	Antananarivo	Fenoarivo Be	storm	Africa
619	3961	Madagascar	Ampasimanolotra	3	Toamasina	Brickaville	storm	Africa
620	3966	Madagascar	Ampasimanolotra	3	Toamasina	Brickaville	storm	Africa
621	3966	Madagascar	Andramasina	3	Antananarivo	Andramasina	storm	Africa
622	3966	Madagascar	Sambava	3	Antsiranana	Sambava	storm	Africa
623	3967	Madagascar	Analalava	3	Mahajanga	Analalava	storm	Africa
624	3967	Madagascar	Sambava	3	Antsiranana	Sambava	storm	Africa
625	3968	Madagascar	Morombe	3	Toliary	Morombe	storm	Africa
626	3968	Madagascar	Toliary Urban	3	Toliary	Toliara	storm	Africa
627	3973	Madagascar	Ampasimanolotra	3	Toamasina	Andevoranto	storm	Africa
628	3976	Madagascar	Analalava	3	Mahajanga	Analalava	storm	Africa
629	3976	Madagascar	Sambava	3	Antsiranana	Sambava	storm	Africa
630	3977	Madagascar	Tsiombe	3	Toliary	Tsihombe	storm	Africa
631	3987	Madagascar	Andilamena	3	Toamasina	Andilamena	storm	Africa
632	3993	Madagascar	Betroka	3	Toliary	Betroka	storm	Africa
633	3993	Madagascar	Sambava	3	Antsiranana	Sambava	storm	Africa
634	3993	Madagascar	Tsiombe	3	Toliary	Tsihombe	storm	Africa
635	3995	Madagascar	Ampasimanolotra	3	Toamasina	Brickaville	storm	Africa
636	3998	Madagascar	Morombe	3	Toliary	Morombe	storm	Africa
637	4000	Madagascar	Andramasina	3	Antananarivo	Andramasina	storm	Africa
638	4366	Mozambique	Cidade Da Beira	3	Sofala	Beira	flood	Africa
639	4366	Mozambique	Cidade De Quelimane	3	Zambezia	Qualimane city	flood	Africa
640	4369	Mozambique	Cidade De Quelimane	3	Zambezia	Quelimane	flood	Africa
641	4376	Mozambique	Cidade De Quelimane	3	Zambezia	Quelimane	flood	Africa
642	4387	Mozambique	Cidade De Quelimane	3	Zambezia	Quelimane city	storm	Africa
643	4458	Nepal	Kailali	3	Far-Western	Kailali	flood	Asia
644	4464	Nepal	Kailali	3	Far-Western	Kailali	flood	Asia
645	4466	Nepal	Kailali	3	Far-Western	Kailali	flood	Asia
646	4468	Nepal	Kailali	3	Far-Western	Kailali	flood	Asia
647	4472	Nepal	Kailali	3	Far-Western	Kailali	flood	Asia
648	4734	Pakistan	Kashmore	3	Sind	Kashmore	flood	Asia
649	521	Bangladesh	Teknaf	3	Chittagong	Teknaf Upazila	storm	Asia
650	527	Bangladesh	Teknaf	3	Chittagong	Teknaf	storm	Asia
651	539	Bangladesh	Teknaf	3	Chittagong	Teknaf	storm	Asia
652	1099	Chile	Caldera	3	Atacama	Caldera	earthquake	South America
653	3958	Madagascar	Manakara-Sud	3	Fianarantsoa	Manakara	storm	Africa
654	3960	Madagascar	Toliary	3	Toliary	Toliara II	storm	Africa
655	3991	Madagascar	Manakara-Sud	3	Fianarantsoa	Manakara	storm	Africa
656	3992	Madagascar	Manakara-Sud	3	Fianarantsoa	Manakara district	storm	Africa
657	3993	Madagascar	Maintirano	3	Mahajanga	Maintirano	storm	Africa
658	3993	Madagascar	Taolagnaro	3	Toliary	Taolanaro	storm	Africa
659	4000	Madagascar	Manakara-Sud	3	Fianarantsoa	Manakara	storm	Africa
660	4416	Myanmar	Bogale	3	Ayeyarwady	Bogale	storm	Asia
661	4417	Myanmar	Myebon	3	Rakhine	Myebon	storm	Asia
662	4712	Pakistan	Thatta	3	Sind	Thatta	storm	Asia
663	4727	Pakistan	Thatta	3	Sind	Thatta	flood	Asia
664	4731	Pakistan	Gwadar	3	Baluchistan	Pasni Tehsil	flood	Asia
665	4736	Pakistan	Mansehra	3	N.W.F.P.	Oghi	earthquake	Asia
666	01-1010	Nepal	Dadeldhura	3	Far-Western	Dandeldhura	flood	Asia
667	01-1010	Nepal	Kanchanpur	3	Far-Western	Kanchampur	flood	Asia
668	01-1010	Nepal	Kailali	3	Far-Western	Kailali	flood	Asia
669	01-1010	Nepal	Bajura	3	Far-Western	Bajura	flood	Asia
670	01-1010	Nepal	Achham	3	Far-Western	Accham	flood	Asia
671	01-1010	Nepal	Darchula	3	Far-Western	Darchula districts	flood	Asia
672	01-1010	Nepal	Doti	3	Far-Western	Doti	flood	Asia
673	01-1010	Nepal	Bajhang	3	Far-Western	Bajhang	flood	Asia
674	01-1012	Nepal	Achham	3	Far-Western	Accham	flood	Asia
675	01-1012	Nepal	Bajhang	3	Far-Western	Bajhang districts	flood	Asia
676	01-1013	Nepal	Siraha	3	East	Siraha	flood	Asia
677	01-1013	Nepal	Saptari	3	East	Saptari	flood	Asia
678	01-1015	Nepal	Morang	3	East	Morang	flood	Asia
679	01-1015	Nepal	Sunsari	3	East	Sunsaro	flood	Asia
680	01-1015	Nepal	Nuwakot	3	Central	Nuwakot	flood	Asia
681	01-1015	Nepal	Sindhupalchok	3	Central	Sinhulpalhowk	flood	Asia
682	01-1015	Nepal	Saptari	3	East	Saptari	flood	Asia
683	01-1015	Nepal	Udayapur	3	East	Udayapur	flood	Asia
684	01-1020	Nepal	Banke	3	Mid-Western	Banke districts	flood	Asia
685	01-1020	Nepal	Ilam	3	East	Ilam	flood	Asia
686	01-1020	Nepal	Dolakha	3	Central	Dolakha	flood	Asia
687	01-1020	Nepal	Darchula	3	Far-Western	Darchula	flood	Asia
688	01-1020	Nepal	Bhojpur	3	East	Bhojpur	flood	Asia
689	01-1020	Nepal	Baitadi	3	Far-Western	Baitadi	flood	Asia
690	01-1020	Nepal	Morang	3	East	Morang	flood	Asia
691	01-1020	Nepal	Siraha	3	East	Siraha	flood	Asia
692	01-1020	Nepal	Gorkha	3	West	Gorkha	flood	Asia
693	01-1020	Nepal	Sunsari	3	East	Sunsari	flood	Asia
694	01-1020	Nepal	Saptari	3	East	Saptari	flood	Asia
695	01-1020	Nepal	Dailekh	3	Mid-Western	Dailekh	flood	Asia
696	01-1020	Nepal	Terhathum	3	East	Tarahthum	flood	Asia
697	01-1020	Nepal	Lalitpur	3	Central	Lalitpur	flood	Asia
698	01-1020	Nepal	Sarlahi	3	Central	Sarlahi	flood	Asia
699	01-1020	Nepal	Tanahu	3	West	Tanahu	flood	Asia
700	01-1020	Nepal	Jhapa	3	East	Jhapa	flood	Asia
701	01-1020	Nepal	Parsa	3	Central	Parsa	flood	Asia
702	01-1020	Nepal	Kaski	3	West	Kaski	flood	Asia
703	01-1020	Nepal	Taplejung	3	East	Taplejung	flood	Asia
704	01-1020	Nepal	Rautahat	3	Central	Rautahat	flood	Asia
705	01-1020	Nepal	Dhading	3	Central	Dhading	flood	Asia
706	01-1020	Nepal	Makwanpur	3	Central	Makawanpur	flood	Asia
707	01-1020	Nepal	Lamjung	3	West	Lamjung	flood	Asia
708	01-1020	Nepal	Panchthar	3	East	Panchthar	flood	Asia
709	01-1021	Nepal	Saptari	3	East	Kusaha	flood	Asia
710	01-1021	Nepal	Kathmandu	3	Central	Madhuban	flood	Asia
711	01-1021	Nepal	Bhaktapur	3	Central	Narsingha	flood	Asia
712	01-1021	Nepal	Siraha	3	East	Siraha districts	flood	Asia
713	01-1082	Pakistan	Kashmore	3	Sind	Kashmore	flood	Asia
714	01-1082	Pakistan	Jafarabad	3	Baluchistan	Jaffarabad	flood	Asia
715	01-1082	Pakistan	Jhal Magsi	3	Baluchistan	Jhal Magsi	flood	Asia
716	01-1082	Pakistan	Rajan Pur	3	Punjab	Rajanpur	flood	Asia
717	01-1082	Pakistan	Jakobabad	3	Sind	Jacobabad	flood	Asia
718	01-1121	Peru	Villa Rica	3	Pasco	Villarica	flood	South America
719	01-1124	Peru	Papayal	3	Tumbes	Papayal	flood	South America
720	01-1124	Peru	Aguas Verdes	3	Tumbes	Aguas Verdes	flood	South America
721	01-1124	Peru	Casitas	3	Tumbes	Casitas	flood	South America
